-6.775743266924066,-7.655748344027538
-7.0792261192936,-7.63727011592189
-7.082490943128791,-7.613323586605856
-7.085472342800783,-7.58929839034937
-7.088168591153006,-7.56519775442673
-7.090578676403435,-7.541024905918764
-7.092700989414994,-7.516783139422331
-7.094534518071205,-7.4924757006417035
-7.096077771488596,-7.46810593845989
-7.097329617557937,-7.443677141136951
-7.098288803642117,-7.41919266928625
-7.098954554131873,-7.394655877184356
-7.099325258552321,-7.370070133921921
-7.0994001399563915,-7.345438868269306
-7.099178302474504,-7.320765491957623
-7.098658373476796,-7.296053408156024
-7.097839694403583,-7.271306092471636
-7.096721488575357,-7.246526958776059
-7.0953022609614464,-7.221719586883062
-7.09358195002277,-7.196887403507188
-7.091559420439361,-7.1720338756936
-7.089233533145395,-7.147162679070093
-7.08660446712242,-7.122277125442116
-7.083670723058787,-7.097381033003578
-7.080431762120006,-7.072477849704578
-7.076887522231873,-7.047571032057175
-7.073036862188074,-7.022664374879232
-7.068879238873137,-6.997761564500989
-7.064414473163278,-6.972865936103942
-7.0596420187322915,-6.94798135480344
-6.971145827885215,-6.953579239124099
-6.979133276277453,-6.924820320468999
-6.986983857266447,-6.8956493939273935
-6.994694969682647,-6.866058603318363
-7.002264132616824,-6.83604003500645
-7.009689115312581,-6.805585124091782
-7.0169673315838015,-6.7746851800629475
-7.0240956014344995,-6.743331382516012
-6.969116510962779,-6.741317654980483
-6.9031403941357565,-6.746094836309784
-6.8407570688389825,-6.750721570230968
-6.781661852181867,-6.755214144261399
-6.760830269214869,-6.740447606388262
-6.767055509191877,-6.710872696131051
-6.772138148455822,-6.681392619920141
-6.777070279596727,-6.6514567724475455
-6.781853577981535,-6.621051532136019
-6.78648514908518,-6.590165460681046
-6.79096222934536,-6.558786466373212
-6.795281587001456,-6.526901972180859
-6.799440603367112,-6.494498458254212
-6.803435823284995,-6.461562508950135
-6.829801266628005,-6.411983867059998
-6.82849819654386,-6.381153249153161
-6.832020294276369,-6.3461671341986685
-6.8353630076998195,-6.3105804629072955
-6.838523324846682,-6.274375058454538
-6.841505266640977,-6.237526193520329
-6.844296668488223,-6.20002077296606
-6.8468930010573175,-6.161838804289793
-6.849290599314508,-6.122958641312029
-6.8514843722261745,-6.083358373787247
-7.0314208654684665,-4.739018002954494
-6.97055694521942,-4.755338533125588
-6.91103967495312,-4.771661070776325
-6.852828913978885,-4.78797678749631
-6.795879437888062,-4.804287732601596
-6.740152718998229,-4.820588206590489
-6.685601169149489,-4.836892377637461
-6.632185523436736,-4.853202402083056
-6.579868645252222,-4.869521428317203
-6.528615449905284,-4.885851210837304
-6.478392150953101,-4.902194242826577
-6.429167115936089,-4.918552579236774
-6.380909551006139,-4.934928051622935
-6.333590812017402,-4.951322291688772
-6.287183208344594,-4.967736948261917
-6.241660603114334,-4.98417345961623
-6.196998319700953,-5.000631621050454
-6.154177451783579,-5.014550854331766
-6.139184729421632,-4.956872600575169
-6.130235297649484,-4.879113673747855
-6.120682783445339,-4.797880566594843
-6.1104858760152085,-4.712907611479103
-6.099599193745919,-4.623900214357576
-6.087972382056295,-4.530531977095543
-6.075549471033387,-4.432440632161276
-6.062267914027313,-4.32922182547794
-5.80410646110326,-4.700658316852547
-5.788896176248139,-4.597304959375651
-5.772562029874822,-4.487482587175324
-5.75499264306071,-4.3705184204350385
-5.736060909334581,-4.245642821799012
-4.605460102159228,-5.228108271329477
-4.543517960285702,-5.228407541173267
-4.513693729466405,-5.234057037229345
-4.4839178743046695,-5.240070095176896
-4.3809080411650125,-5.31565122912062
-4.307813155880115,-5.287435108804587
-4.272122763180612,-5.278389025280285
-4.235961000181691,-5.269535495863232
-4.199327285686155,-5.2608969250760325
-4.162211650537841,-5.252470749316123
-4.156618320932353,-5.320127386821225
-4.162426855227097,-5.410215126736322
-4.167994316405024,-5.494702427906597
-4.173347608638226,-5.574122724939187
-4.178510299128943,-5.64894298223309
-4.183502902225763,-5.719574429647501
-4.188343749126407,-5.786380566430734
-4.193049108530919,-5.849683720955108
-4.197633088179145,-5.909770533460209
-4.202108902793029,-5.966897701791933
-4.453525990964835,-6.4507569675529615
-4.456669984083789,-6.488749199364985
-4.45975844209181,-6.525030458534716
-4.462796171432322,-6.559721490632636
-4.465788688283745,-6.592933396465679
-4.468741086253828,-6.624767611742584
-4.471657742685436,-6.655315663342526
-4.474542990987196,-6.684661565959468
-4.477400350179003,-6.712881569808847
-4.473168211062546,-6.730405602320786
-4.455312967311832,-6.729336668548423
-4.4371866945521345,-6.72838185752179
-4.418782495474332,-6.727543489559178
-4.400093110918108,-6.726824116937546
-4.381110812454577,-6.726225866206648
-4.3618280343862885,-6.725751761052504
-4.34223620967288,-6.72540415142158
-4.322326760571541,-6.725185983210698
-4.302090811364284,-6.725100196965455
-4.281518653072867,-6.72514965865298
-4.260600274462896,-6.725337467269326
-4.339381729452193,-6.82686738173812
-4.315575992839386,-6.8227531390193805
-4.29104357036333,-6.818614996226838
-4.265746128841704,-6.814449701536236
-4.239642939518071,-6.810254615858909
-4.21268983210737,-6.806026203701493
-4.184838885048034,-6.801760683360083
-4.156039020382107,-6.797454097217724
-4.126235104478486,-6.793102593665914
-4.095366367863573,-6.7887007891420295
-4.063368448237724,-6.784244189389319
-4.0301705056365895,-6.779727170378733
-3.995695628893916,-6.775143581750989
-3.9598604716498613,-6.770487097965319
-3.9225731261941266,-6.76575010706001
-3.883734291821279,-6.760925043148088
-3.843234434603701,-6.756003202739881
-3.8009534244701513,-6.750975036296729
-3.756758750565437,-6.745829937338535
-3.71050504020915,-6.74055647226194
-3.6620310877058513,-6.735141850067801
-3.611157715345263,-6.7295715262621485
-3.5576864505387933,-6.723829834856203
-3.501395728861185,-6.717898966350123
-3.4420381462574143,-6.711759276071952
-3.37933594266293,-6.705388487698581
-3.3129763568016224,-6.698761430991538
-3.2426060285334675,-6.691849702813822
-3.2522430461659493,-6.7251371182702115
-3.2694158342147714,-6.7613030157775125
-3.2619805974248393,-6.785563702155937
-3.2671086913129996,-6.815209562894295
-3.283337625446898,-6.849087266557963
-3.28564005841328,-6.876559101367807
-3.27938607210749,-6.900345428074389
-3.174286766664496,-6.886673860256662
-3.0660103222383923,-6.8745390821278445
-2.958691361583086,-6.865493719754563
-2.852350040338286,-6.859477686249215
-2.690312936158772,-6.838117229692619
-2.5862910866250157,-6.838846473754904
-3.2841199943113466,-7.079596140075123
-3.21779360265896,-7.085381427123539
-3.149007593709664,-7.092085819775363
-3.0307329865204164,-7.0877330020300775
-2.907598057803087,-7.0851180198333665
-2.7807319125022345,-7.084671803157884
-2.601567185320901,-7.075950483996906
-2.418502578111018,-7.070862663980984
-2.2350386266068916,-7.070205774778129
-1.739442557317786,-8.10939838400838
-1.7465304704210194,-8.150825237189714
-1.7541238201966607,-8.192151000174594
-1.7622215249792275,-8.233369513269464
